,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @btschartdata: 🌎 iTunes WW:

#1 mono. (=) https://t.co/eLgGYG6EEC","-0.789275, 113.921327",-0.789275,113.921327,apple,Wed Oct 24 21:25:13 +0000 2018,1055208614040756224,Indonesia
3,0.0,0.0,1.0,0.0,"RT @btschartdata: 🌎 iTunes WW:

#1 mono. (=) https://t.co/eLgGYG6EEC","-2.1709979, -79.9223592",-2.1709979,-79.9223592,apple,Wed Oct 24 21:25:12 +0000 2018,1055208611859914758,Ecuador-Guayaquil
5,0.4215,0.0,0.891,0.109,"RT @CardiBMexico: “Money” First 24hr Stats — 

#1 trending on YouTube 
#2 on US iTunes
#3 on US Apple Music 
325,000 YouTube likes 
5.3 mil…","36.1699412, -115.1398296",36.1699412,-115.1398296,apple,Wed Oct 24 21:25:11 +0000 2018,1055208606839332871,"Las Vegas, NV"
8,0.0772,0.0,0.944,0.056,RT @tattedpoc: This is why Mono is the number one streamed album on the pop genre on Apple Music for 3 consecutive days (Monday-Tuesday-Wed…,"32.8112737, -117.1997836",32.8112737,-117.1997836,apple,Wed Oct 24 21:25:09 +0000 2018,1055208599335718912,HopeWorld
9,0.0,0.0,1.0,0.0,"I’m always on my Houston Texas, Alief Texas shit* https://t.co/FTGAjsplRE","29.7604267, -95.3698028",29.7604267,-95.3698028,apple,Wed Oct 24 21:25:09 +0000 2018,1055208598454853632,Houston
10,0.0,0.0,1.0,0.0,https://t.co/jqIVsS1WzW,"41.3724303, 2.1628778",41.3724303,2.1628778,apple,Wed Oct 24 21:25:08 +0000 2018,1055208595581755392,el Poble Sec
11,0.3182,0.062,0.782,0.156,@IngramBackYet33 I wonder how many snaps Apple plays. Tough to get up to speed this fast on the road vs. a top offe… https://t.co/01AZp4YnOi,"33.5185892, -86.8103567",33.5185892,-86.8103567,apple,Wed Oct 24 21:25:08 +0000 2018,1055208594520662021,"Birmingham, AL"
14,0.1779,0.0,0.876,0.124,"RT @MasonSabre: Cade (#SocietySeries One)
US https://t.co/Ujks3jpEp0
UK Amazon UK – https://t.co/f6yYAjFfYZ
iTunes https://t.co/FJ8WO1jKmp…","-38.2033531, 146.519786",-38.2033531,146.519786,apple,Wed Oct 24 21:25:07 +0000 2018,1055208591945125889,Traralgon Australia
15,0.0,0.0,1.0,0.0,Wait wait wait comment ça le PDG d'Apple a fait son coming en 2014?????,"45.188529, 5.724524",45.188529,5.724524,apple,Wed Oct 24 21:25:07 +0000 2018,1055208591605620743,Grenoblois exilé à Paris
16,0.0,0.0,1.0,0.0,"RT @GetWealthFit: Now Live: the Get WealthFit Podcast! You can find the podcast on iTunes here: https://t.co/SRGBwrhvmx. Or, if you aren't…","19.8967662, -155.5827818",19.8967662,-155.5827818,apple,Wed Oct 24 21:25:07 +0000 2018,1055208590783332352,Hawaii
17,0.0,0.0,1.0,0.0,"RT @Santas_Official: #Samsung e #Apple condannate dall'antitrust: i loro aggiornamenti rendono vecchi i telefonini.
La multa è di entità ri…","45.4642035, 9.189982",45.4642035,9.189982,apple,Wed Oct 24 21:25:07 +0000 2018,1055208590179516417,"Milan, Genova"
19,-0.34,0.138,0.862,0.0,"A psychological thriller~ FRAGMENTED @ColleenConnally Behind the mask of unthinkable obsession, nothing is how it a… https://t.co/X8ZNBsFmwQ","42.3600825, -71.0588801",42.3600825,-71.0588801,apple,Wed Oct 24 21:25:07 +0000 2018,1055208588984176640,"Boston, MA"
20,0.4374,0.0,0.884,0.116,"RT @Shazam: #Expectations is our Song of the Day!! 🙌🙌🙌

Stream @LaurenJauregui's debut single on @AppleMusic and make sure to Shazam ---&gt; h…","40.855517, -73.936178",40.855517,-73.936178,apple,Wed Oct 24 21:25:07 +0000 2018,1055208588929654791,5/5
25,-0.2263,0.08,0.873,0.047,"RT @kathym4321: There is no reason for a Maga to pull the stunt that was pulled today on the Democrats. We have a president we want, we hav…","37.09024, -95.712891",37.09024,-95.712891,apple,Wed Oct 24 21:25:06 +0000 2018,1055208585595183107,Any town USA
26,0.0,0.0,1.0,0.0,I have to try. IÕm running out of time. STORIES UNTOLD #Retweet #Ad #amreading #Follow #ThankYou #friends #apple https://t.co/voxoXc7yYI,"36.778261, -119.4179324",36.778261,-119.4179324,apple,Wed Oct 24 21:25:05 +0000 2018,1055208584047403008,California
27,0.0,0.0,1.0,0.0,https://t.co/d3IbCbOeYI,"43.653226, -79.3831843",43.653226,-79.3831843,apple,Wed Oct 24 21:25:05 +0000 2018,1055208582919188481,Toronto
29,0.0,0.0,1.0,0.0,"RT @thetimes: “Deeply personal” data is being “weaponised against us with military efficiency” by tech companies, Apple’s chief executive w…","51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 21:25:05 +0000 2018,1055208581509931012,London
30,0.0,0.0,1.0,0.0,"RT @chartsladygaga: iTunes US 🇺🇸

1. A Star Is Born Soundtrack (+1)
https://t.co/24eFTcRKIF","-22.314459, -49.0586951",-22.314459,-49.0586951,apple,Wed Oct 24 21:25:05 +0000 2018,1055208581098815489,"Bauru, Brasil"
31,0.0,0.0,1.0,0.0,https://t.co/iqb9oStQ5y,"43.653226, -79.3831843",43.653226,-79.3831843,apple,Wed Oct 24 21:25:05 +0000 2018,1055208580423581696,Toronto
32,-0.4588,0.136,0.864,0.0,"RT @thcsober: penso spesso al fatto che gli inglesi per dire ""luce dei miei occhi"" dicono ""apple of my eye""","40.8517983, 14.26812",40.8517983,14.26812,apple,Wed Oct 24 21:25:04 +0000 2018,1055208576468373504,"Napoli, Campania"
33,0.0,0.0,1.0,0.0,"@reddvisionbeats “Jewels”

FIRST SINGLE OFF HTS

https://t.co/P4pKLC30Pj","36.778261, -119.4179324",36.778261,-119.4179324,apple,Wed Oct 24 21:25:03 +0000 2018,1055208571896385536,"California, USA"
34,0.0,0.0,1.0,0.0,"RT @btschartdata: 🌎 iTunes WW:

#1 mono. (=) https://t.co/eLgGYG6EEC","37.566535, 126.9779692",37.566535,126.9779692,apple,Wed Oct 24 21:25:02 +0000 2018,1055208571216965632,seoul
36,0.6093,0.0,0.847,0.153,RT @cannacast420: Van Halen - Everybody Wants Some!! Tell your friends! Download the APP at the Apple App store - Listen Live on Itunes Int…,"20.6596988, -103.3496092",20.6596988,-103.3496092,apple,Wed Oct 24 21:25:02 +0000 2018,1055208570872942592,"Guadalajara, Jalisco"
