,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.0,0.0,1.0,0.0,https://t.co/ICBA74pE7a,"33.7489954, -84.3879824",33.7489954,-84.3879824,apple,Fri Oct 26 17:09:45 +0000 2018,1055869101204258818,"Atlanta, GA"
5,-0.3446,0.164,0.752,0.084,"RT @BTS_Billboard: ""Waste It On Me"" by @steveaoki ft. @BTS_twt is charting in 90 regions and is No. 1 in 62 regions so far.

Please keep bu…","22.3549077, 114.1260991",22.3549077,114.1260991,apple,Fri Oct 26 17:09:44 +0000 2018,1055869099169865728,"Kwai Tsing District, Hong Kong"
6,0.0,0.0,1.0,0.0,https://t.co/XHvYODehc4,"18.3615548, -66.11106819999999",18.3615548,-66.11106819999999,apple,Fri Oct 26 17:09:44 +0000 2018,1055869096284356608,"Guaynabo, Puerto Rico ✈️ NYC"
7,0.0,0.0,1.0,0.0,"RT @nico_nico_news: ＼アプリ　リリース記念／
「iPhone XS」📱を1名様に🎁プレゼント🎁いたします！

当選発表はDM＋アプリ内のお知らせにて❗️
応募方法はこのツイートをRT＆ @nico_nico_news をフォローするだけ！✨

iOS▶️ h…","39.6727665, -74.2171989",39.6727665,-74.2171989,apple,Fri Oct 26 17:09:43 +0000 2018,1055869094954582016,マッドシティ
9,0.0,0.0,1.0,0.0,( ˘͈ ᵕ ˘͈♡)˚๐*˟ https://t.co/kQj1rMZUzQ,"27.6648274, -81.5157535",27.6648274,-81.5157535,apple,Fri Oct 26 17:09:43 +0000 2018,1055869090877894657,"Florida, USA"
10,0.3612,0.0,0.884,0.116,RT @Apple: @saulosantos91 Thank you. We’ll send a reminder before the #AppleEvent on October 30. Reply #stop to opt out. https://t.co/9whMN…,"-22.9068467, -43.1728965",-22.9068467,-43.1728965,apple,Fri Oct 26 17:09:42 +0000 2018,1055869089808375808,"Rio de Janeiro, Brasil"
11,-0.2003,0.091,0.909,0.0,"RT @ApplePodcasts: We've got podcasts lurking in the shadows...just waiting to be listened to.
Creep on in! 😱
https://t.co/KUAFttcHpr https…","13.7563309, 100.5017651",13.7563309,100.5017651,apple,Fri Oct 26 17:09:42 +0000 2018,1055869089548247040,"Bangkok, Thailand"
12,0.4767,0.053,0.8,0.147,@BiznatchX @Rajio We are just going to leave this list of Ontario retailers selling Molasses Kisses here for you...… https://t.co/xU5RyWuCo4,"43.653226, -79.3831843",43.653226,-79.3831843,apple,Fri Oct 26 17:09:42 +0000 2018,1055869088164016128,"Toronto, Ontario"
13,0.4389,0.0,0.865,0.135,RT @hphungkc: #WasteItOnMeToday is #4 on 🇺🇸 Apple Music Top Dance tracks! #3 is in Top 200 all genres so we are getting very close to make…,"-24.7821269, -65.4231976",-24.7821269,-65.4231976,apple,Fri Oct 26 17:09:42 +0000 2018,1055869087438512130,"Salta, Argentina"
14,0.0,0.0,1.0,0.0,"Only 4 days left to get the Rally Airdrop! Download the Rally app!
App Store https://t.co/d6cXNYCosP
Google Play… https://t.co/EN0i0s9VNf","40.7607793, -111.8910474",40.7607793,-111.8910474,apple,Fri Oct 26 17:09:42 +0000 2018,1055869087090388992,"Salt Lake City, UT"
19,-0.5106,0.398,0.602,0.0,@FloridaJFuller @prettylilbot7 NYC the rotten apple.,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 17:09:41 +0000 2018,1055869082703159297,United States
