,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @Beephone_fr: TU VEUX UN IPHONE BEEPHONE ?! 
Alors télécharge l’application EasyWin sur iOS ou Android et inscris-toi pour pouvoir parti…","46.227638, 2.213749",46.227638,2.213749,apple,Wed Oct 24 16:41:58 +0000 2018,1055137334683951104,France
1,-0.5423,0.203,0.712,0.085,"RT @QGotNoRings: Niggas really get on here saying ""My taste is really eclectic. Peep my Apple playlists""

Shit be looking like

Ella Mai
Br…","39.0457549, -76.64127119999999",39.0457549,-76.64127119999999,apple,Wed Oct 24 16:41:58 +0000 2018,1055137333715066881,"Maryland, USA"
2,0.34,0.0,0.876,0.124,".@ToroyMoi announced his new record yesterday + shared the groovy first single, ""freelance."" chaz and his dog, mich… https://t.co/vRFQxsmRZt","38.9071923, -77.0368707",38.9071923,-77.0368707,apple,Wed Oct 24 16:41:58 +0000 2018,1055137333207535616,Washington DC
3,0.4926,0.0,0.849,0.151,RT @GlenThinksStuff: #2018WasTheYearThatIFinally started a podcast baby! Listen to Glen Thinks Stuff to feel better about not hitting the #…,"45.5122308, -122.6587185",45.5122308,-122.6587185,apple,Wed Oct 24 16:41:57 +0000 2018,1055137331307470849,"Portland, OR"
5,0.0,0.0,1.0,0.0,RT @KordioS: 📱Apple iPhone 7 Plus 128GB Gold Unlocked📱£495 comes with 📦Box and accessories📦 6 Months warranty in store now #iphone7plus #ip…,"51.06085299999999, 0.165894",51.06085299999999,0.165894,apple,Wed Oct 24 16:41:57 +0000 2018,1055137327629115398,"Crowborough, England"
6,0.0,0.0,1.0,0.0,If you didn't listen to this week's  @onetoughpodcast w/ @AgentD_P - what are you waiting for?… https://t.co/tf2uRIlmds,"40.7127753, -74.0059728",40.7127753,-74.0059728,apple,Wed Oct 24 16:41:56 +0000 2018,1055137325154471936,"New York City, New York"
7,-0.5574,0.146,0.854,0.0,"@unocero pues me he decepcionado algo del Mi Box 3, ya tengo Android TV Oreo 8.0 y Netflix sigue sin reproducir con… https://t.co/ZypMk8PJSd","20.5888184, -100.3898876",20.5888184,-100.3898876,apple,Wed Oct 24 16:41:56 +0000 2018,1055137323724234754,"Querétaro Arteaga, México"
11,0.0,0.0,1.0,0.0,"RT @ChampChat24: NEW 🚨 | The latest episode of @ChampChat24!

Birmingham upturn in form. ⬆️
Is Paul Clement facing the sack?🧐
Guess the att…","42.3297721, -72.6757104",42.3297721,-72.6757104,apple,Wed Oct 24 16:41:55 +0000 2018,1055137321853562880,Northampton/Derby
13,-0.508,0.154,0.846,0.0,"RT @thepittspod: In which Chelsea recovers a shocking vampire related memory- go listen to this weeks episode, Interview With A Vampire!!…","40.6781784, -73.9441579",40.6781784,-73.9441579,apple,Wed Oct 24 16:41:55 +0000 2018,1055137320138096642,"Brooklyn, NY"
14,-0.4019,0.144,0.856,0.0,"A new version of Memo Camera, 1.0.1 is out now. Crash fixes for some iOS device models. https://t.co/LGZl7NuOW6","29.0666553, -98.4880845",29.0666553,-98.4880845,apple,Wed Oct 24 16:41:55 +0000 2018,1055137320029118464,iOS
16,0.0,0.0,1.0,0.0,"日本の動画サイトフル対応!動画をDLしてカメラロールに保存できる神アプリ! ★
googleplay:https://t.co/g7xWFYGi3Z
IOS:https://t.co/oOf9KfBghT","34.9771201, 138.3830845",34.9771201,138.3830845,apple,Wed Oct 24 16:41:54 +0000 2018,1055137317080297477,日本 静岡
17,0.4939,0.0,0.802,0.198,"RT @3ninjaspodcast: Listen to our newest episode and have some laughs Itunes:https://t.co/kSt2wm8qhn

Spotify:https://t.co/C4ToMKwHAu

IHea…","36.159949, -95.839269",36.159949,-95.839269,apple,Wed Oct 24 16:41:54 +0000 2018,1055137316673646593,Loading...
18,0.0,0.0,1.0,0.0,RT @privacyguru: .@apple's Tim Cook at #icdpp2018. Personal info is being weaponized against us with military precision &amp; surveillance. Sto…,"-33.9248685, 18.4240553",-33.9248685,18.4240553,apple,Wed Oct 24 16:41:54 +0000 2018,1055137316128391169,Cape Town
19,-0.5267,0.202,0.73,0.067,RT @KindFashionNY: Shelter Director Who Told Employees to Freeze Kittens Fired | Care2 Causes - Care2  https://t.co/lZcWREqiSK,"-57.00000000000001, 162",-57.00000000000001,162,apple,Wed Oct 24 16:41:54 +0000 2018,1055137315818012673,The Emerald Island
21,0.7263,0.0,0.711,0.289,I'm a finalist on @Laugh_Exchange today! It's a fun comedy app that showcases comics using different themes. Today'… https://t.co/re0NgTY4Ce,"30.267153, -97.7430608",30.267153,-97.7430608,apple,Wed Oct 24 16:41:54 +0000 2018,1055137315448938497,"Austin, Texas"
23,0.6808,0.0,0.752,0.248,"RT @nayoxx: Dear @BigHitEnt,

Release it on all the platforms please. Give us the links for iTunes, Apple Music, Amazon Music, Google Play…","51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 16:41:53 +0000 2018,1055137312609312770,"London, England"
25,-0.1779,0.195,0.805,0.0,"I'm thinking seriously of switching to Apple
https://t.co/CZTS3Je0RV","37.09024, -95.712891",37.09024,-95.712891,apple,Wed Oct 24 16:41:53 +0000 2018,1055137311782985728,United States
26,0.296,0.0,0.833,0.167,Alert: Don’t believe everything you read about the migrant caravan - WIRED https://t.co/R7GVUsqEqA,"39.768403, -86.158068",39.768403,-86.158068,apple,Wed Oct 24 16:41:53 +0000 2018,1055137311032262656,Indianapolis
28,0.8176,0.088,0.536,0.375,Right now I feel like the only thing separating me from perfect happiness is the lack of a toffee apple.,"51.5073509, -0.1277583",51.5073509,-0.1277583,apple,Wed Oct 24 16:41:52 +0000 2018,1055137309803323392,"London, England"
29,0.1255,0.097,0.783,0.12,@Apple Pleeeaaasseeee don’t grow up too fast dear. I’m not ready financially to give up on my baby 7 😭😂,"30.3164945, 78.03219179999999",30.3164945,78.03219179999999,apple,Wed Oct 24 16:41:52 +0000 2018,1055137308771442688,"Dehradun,India"
30,0.0,0.0,1.0,0.0,Apple’s Tim Cook blasts Silicon Valley over privacy issues https://t.co/G3nAwVwgAq,"32.3546679, -89.3985283",32.3546679,-89.3985283,apple,Wed Oct 24 16:41:52 +0000 2018,1055137307504848896,Mississippi
