,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.6997,0.0,0.756,0.244,"RT @NizaarKinsella: Sarri on whether Chelsea need to improve against top teams: ""For our football, it is very important to be close to the…","5.6037168, -0.1869644",5.6037168,-0.1869644,football,Wed Oct 24 17:59:47 +0000 2018,1055156916547149824,"Accra, Ghana"
1,0.8168,0.0,0.691,0.309,Selling football squares for my 12u softball team/coaches. $25 a square! Please help us grow! Contact me for your square :)) thanks y’all,"30.9842977, -91.96233269999999",30.9842977,-91.96233269999999,football,Wed Oct 24 17:59:47 +0000 2018,1055156916018647042,Louisiana
2,-0.0129,0.158,0.61,0.232,"Yeah I don’t think he has done good either, great football player but terrible analyst. Tbh not really diggin Booge… https://t.co/FZVJlRR66E","34.3740431, -80.07340049999999",34.3740431,-80.07340049999999,football,Wed Oct 24 17:59:47 +0000 2018,1055156914970083329,Hartsville South Carolina
3,0.7717,0.0,0.739,0.261,This game should be the start of our free scoring football of last season. Champions League football is different g… https://t.co/PEOY5qZ75T,"54.6541971, -5.6730648",54.6541971,-5.6730648,football,Wed Oct 24 17:59:46 +0000 2018,1055156914181623808,"Bangor, Northern Ireland"
5,0.6588,0.0,0.785,0.215,"A great round of boys sports events. Both a football and basketball tournament in one week! 
#CW2018
#LetsGrowTogether
#StandOutSouth","51.4542645, -0.9781303",51.4542645,-0.9781303,football,Wed Oct 24 17:59:46 +0000 2018,1055156913455935495,"Reading, UK"
7,0.0,0.0,1.0,0.0,"'Oh, what's he seen there?!' https://t.co/zmZzkaybms","53.002668, -2.179404",53.002668,-2.179404,football,Wed Oct 24 17:59:46 +0000 2018,1055156912411602944,Stoke-on-Trent
8,0.7845,0.0,0.753,0.247,"RT @SixBrownChicks: Q3. Met a 6-foot stunna at a football game. Great convo, nice clothes, opens my car door, etc. He made me wait 2 months…","37.9531868, -122.0875202",37.9531868,-122.0875202,football,Wed Oct 24 17:59:45 +0000 2018,1055156908632330240,where the wild things are
9,0.0,0.0,1.0,0.0,Let's bring heavy metal football back... come on you Reds #LFC #UCL,"44.494887, 11.3426162",44.494887,11.3426162,football,Wed Oct 24 17:59:45 +0000 2018,1055156908519313408,"Bologna, Italy"
10,0.34,0.0,0.893,0.107,RT @clonmelcu: 💥Competition💥 @moylerovers will play @ArdfinnanGAA in the county football final on Sunday. Pop over to our facebook page and…,"52.6541454, -7.2447879",52.6541454,-7.2447879,football,Wed Oct 24 17:59:45 +0000 2018,1055156907667791880,kilkenny
11,0.8176,0.0,0.681,0.319,@billobird Best to get his confidence in football he's used to before a starting run in the premiership mate,"51.48158100000001, -3.17909",51.48158100000001,-3.17909,football,Wed Oct 24 17:59:45 +0000 2018,1055156906648584192,"Cardiff, United Kingdom"
12,0.0,0.0,1.0,0.0,RT @BFC_Athletics: The @MHSAA Football playoffs start this Saturday for the Ventures as they face fellow @CHSL1926 member Detroit Loyola. K…,"42.65836609999999, -83.1499322",42.65836609999999,-83.1499322,football,Wed Oct 24 17:59:44 +0000 2018,1055156906027814917,"Rochester Hills, MI"
14,0.8689,0.069,0.543,0.388,"RT @sportingshina: Forget the 2005 Champions League final, Enugu Rangers triumph over Kano Pillars is football's greatest comeback #AiteoCu…","41.909611, -87.771964",41.909611,-87.771964,football,Wed Oct 24 17:59:44 +0000 2018,1055156902282383361,Planet Earth
15,-0.6808,0.259,0.741,0.0,"@ChrisTerlop @MrsGirlop I blame this on @rbalick ... first they steal one from #TMDNASCAR , then Speedway. Next thi… https://t.co/8QpuyRQodi","38.7509488, -77.47526669999999",38.7509488,-77.47526669999999,football,Wed Oct 24 17:59:43 +0000 2018,1055156900256452610,"Manassas, VA (via Tequesta)"
18,-0.296,0.091,0.909,0.0,RT @a_bidwell_: He got kicked off the team.... couldn’t transfer becuase no school wanted him with these allegations.... now is too old to…,"41.1947018, -74.49379429999999",41.1947018,-74.49379429999999,football,Wed Oct 24 17:59:42 +0000 2018,1055156895831470082,"Vernon, NJ"
20,0.0,0.0,1.0,0.0,RT @Dapper_Quan: Click the link &amp; tune into the @realrockriley show at 3pm. I'll be on at 4pm to talk College Football &amp; the @Jaguars via @…,"27.6648274, -81.5157535",27.6648274,-81.5157535,football,Wed Oct 24 17:59:41 +0000 2018,1055156889779163136,"Florida, USA"
21,0.2732,0.087,0.765,0.148,Approximately 50 percent of people affected by rare diseases are children. Help @WMU_Football Tackle #RareDiseases… https://t.co/wfaakeSaLo,"37.7170337, -97.4085795",37.7170337,-97.4085795,football,Wed Oct 24 17:59:41 +0000 2018,1055156889774895104,THE ZOO
