,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
0,0.0,0.0,1.0,0.0,"RT @BMaz1: Chad Kelly has now been kicked off a High School, College, and NFL football team. That has to be a first.","32.3546679, -89.3985283",32.3546679,-89.3985283,football,Wed Oct 24 19:16:45 +0000 2018,1055176287990542337,"Mississippi, USA"
1,0.6115,0.0,0.643,0.357,Forest playing very good football... Bolton haven't been in it... #nffc,"55.378051, -3.435973",55.378051,-3.435973,football,Wed Oct 24 19:16:45 +0000 2018,1055176284920254464,United Kingdom
2,0.0635,0.077,0.835,0.088,"@theladdiePA @SunshineSpurs So yes, tonight they may have made those mistakes, but over 10 or so games where we kee… https://t.co/x2Ga1Owcis","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 19:16:45 +0000 2018,1055176284697976832,London
4,0.0,0.0,1.0,0.0,"RT @SeeMurphsTweets: Minnesota section football scores last night for 1 seeds vs. 8 seeds: 56-6, 26-6, 48-12, 53-20, 28-0, 63-20, 63-7, 54-…","44.0855572, -93.2259349",44.0855572,-93.2259349,football,Wed Oct 24 19:16:43 +0000 2018,1055176279698407424,"Owatonna,MN"
5,0.0,0.0,1.0,0.0,@eb_recordings @thefellowjew @IDFSpokesperson @Greenpeace @peta ...especially if from the USA! So many Americans ar… https://t.co/M9qddxjbMN,"51.5211687, -0.0511182",51.5211687,-0.0511182,football,Wed Oct 24 19:16:43 +0000 2018,1055176279211827200,Italia / UK
6,0.0,0.0,1.0,0.0,"RT @antwanstaley: While I sit at the airport waiting for my flight, anyone have any questions, Dolphins, College Football, anything they wa…","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 19:16:43 +0000 2018,1055176279106949123,"London, England"
8,-0.4404,0.149,0.796,0.055,"@KTHopkins @DavidLammy Does skin colour matter with such awful crimes?
Could you perceive that priest child abuse,… https://t.co/SI0j1KL3Dd","50.7487635, -2.3444786",50.7487635,-2.3444786,football,Wed Oct 24 19:16:43 +0000 2018,1055176277508923392,"Dorset, UK"
9,0.1531,0.139,0.694,0.167,Have to laugh at @McGuinnessNigel and @VicJosephWWE arguing over if football is called football or soccer 😂 #NXTUK,"55.953252, -3.188267",55.953252,-3.188267,football,Wed Oct 24 19:16:43 +0000 2018,1055176276229713920,"Edinburgh, Scotland"
10,0.0,0.0,1.0,0.0,"RT @BMaz1: Chad Kelly has now been kicked off a High School, College, and NFL football team. That has to be a first.","40.5106322, -74.6472522",40.5106322,-74.6472522,football,Wed Oct 24 19:16:42 +0000 2018,1055176275088891905,"Hillsborough, NJ"
11,-0.1531,0.131,0.763,0.106,"RT @shaunking: Chad Kelly is white privilege personified.

Suspended from high school football twice, then transferred.

Kicked off of Clem…","33.836081, -81.1637245",33.836081,-81.1637245,football,Wed Oct 24 19:16:42 +0000 2018,1055176274577113088,"South Carolina, USA"
12,0.0,0.0,1.0,0.0,"RT @FHSSOUTHRIDING: Football vs Stone Bridge moves to Thursday at Stone Bridge, 7pm @fhseaglesnest @FRENZY_FHS","38.9120704, -77.49856729999999",38.9120704,-77.49856729999999,football,Wed Oct 24 19:16:42 +0000 2018,1055176273985761280,"South Riding, VA"
