,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
1,-0.2617,0.136,0.864,0.0,RT @HillaryWarnedUs: Trump thinks the bombs are fake but his Twitter followers are real.,"40.7127753, -74.0059728",40.7127753,-74.0059728,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611433213953,NEW YORK
2,0.3818,0.0,0.89,0.11,"RT @WalshFreedom: To be clear: Someone mailed pipe bombs to 2 former Presidents, 1 former Vice President, 1 former Sec of State, &amp; other go…","38.9071923, -77.0368707",38.9071923,-77.0368707,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611399639042,"Washington, DC"
4,-0.3412,0.099,0.901,0.0,"RT @rolandscahill: A normal person sending unhinged tweets at 3:14am in the morning is never a good sign. When Donald Trump does it, it mea…","40.7127753, -74.0059728",40.7127753,-74.0059728,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611307315200,New York
5,0.4098,0.0,0.901,0.099,"RT @johnnywandermer: @hitjobnews As it is now? or as it was before trump got his tiny fingers on it?
Q: Would you join the military?
I have…","36.778261, -119.4179324",36.778261,-119.4179324,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611261046786,"California, USA"
6,0.0,0.0,1.0,0.0,RT @TheBaseBK: Trump's #MAGABomber is the conclusion of the state &amp; far right vigilantes collaboration. While Trump's regime is sending the…,"31.9685988, -99.9018131",31.9685988,-99.9018131,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611219165185,"Texas, USA"
7,0.0,0.0,1.0,0.0,"RT @samswey: -#MAGABomber‘s van covered in Trump/GOP stickers
-Waffle House mass shooter wanted to meet with Trump
-Quebec mosque shooter r…","39.0997265, -94.5785667",39.0997265,-94.5785667,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611122798592,"Kansas City, MO"
8,0.8916,0.0,0.601,0.399,RT @wdunlap: @realDonaldTrump @usa_tide WOW! President Trump at 36% approval among African-Americans (nearly double his support at this tim…,"38.0405837, -84.5037164",38.0405837,-84.5037164,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611097632769,Lexington
9,0.5759,0.059,0.748,0.192,"RT @CBSNews: ""We must never allow political violence to take root in America... and I'm committed to doing everything in my power as presid…","37.09024, -95.712891",37.09024,-95.712891,trump,Fri Oct 26 16:43:58 +0000 2018,1055862611064037376,Land of the Free
10,-0.5106,0.18,0.82,0.0,"@BlueSea1964 Just wait until this man's attorney shows up, bet its a liberal or Trump hating attorney","32.1656221, -82.9000751",32.1656221,-82.9000751,trump,Fri Oct 26 16:43:58 +0000 2018,1055862610992787457,"Georgia, USA"
11,0.0,0.0,1.0,0.0,RT @qq4815162342: @MitchellCocaine @almostjingo @Fuctupmind @Thomas1774Paine @ColumbiaBugle @thebradfordfile @ali @GEOWASHAXE @LisaMei62 @R…,"41.2033216, -77.1945247",41.2033216,-77.1945247,trump,Fri Oct 26 16:43:58 +0000 2018,1055862610904707072,Pennsylvania
13,-0.4939,0.144,0.856,0.0,RT @realDailyWire: Jim Acosta Slams President Trump For Not Mentioning CNN As Bomb Target. Donald Trump Jr. Blasts Back. https://t.co/QNdtj…,"33.836081, -81.1637245",33.836081,-81.1637245,trump,Fri Oct 26 16:43:58 +0000 2018,1055862610850136066,"South Carolina, USA"
14,0.0,0.0,1.0,0.0,"RT @PrisonPlanet: Cesar Sayoc - the alleged mail bomber - had Trump stickers all over his vehicle. But on Twitter, he only follows 32 peopl…","32.1656221, -82.9000751",32.1656221,-82.9000751,trump,Fri Oct 26 16:43:58 +0000 2018,1055862610791464960,"Georgia, USA"
15,-0.2732,0.131,0.777,0.092,"RT @Goss30Goss: Dear MAGA,

Trump &amp; Republicans are using the migrant caravan to keep your mind off of the tax scam, gutting healthcare, &amp;…","39.9611755, -82.99879419999999",39.9611755,-82.99879419999999,trump,Fri Oct 26 16:43:58 +0000 2018,1055862610699190272,"Columbus, OH"
16,-0.8608,0.312,0.646,0.041,Terrorism comes in many forms. Bombs or dems asking for violence i will not leave in that enviroment. I will vote r… https://t.co/AJdoL47k0y,"37.68717609999999, -97.33005299999999",37.68717609999999,-97.33005299999999,trump,Fri Oct 26 16:43:57 +0000 2018,1055862610464305154,"Wichita, KS"
17,-0.1779,0.18,0.706,0.114,"RT @Breaking911: President Trump announces arrest of mailing bombing suspect: ""I am pleased to inform you that law enforcement has apprehen…","42.7434927, -72.074544",42.7434927,-72.074544,trump,Fri Oct 26 16:43:57 +0000 2018,1055862610464100352,oort cloud
