,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
6,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","19.4326077, -99.133208",19.4326077,-99.133208,apple,Fri Oct 26 03:08:58 +0000 2018,1055657510160355329,"Distrito Federal, México"
7,-0.7213,0.418,0.582,0.0,RT @bungosd_anime: 【INFO】「ニュータイプアニメアワード 2017-2018 」にて映画「文豪ストレイドッグス DEAD APPLE（デッドアップル）」が作品賞（劇場上映）をはじめとして11部門で受賞・入賞いたしました！ 皆様の熱い応援のおかげです！本当に…,"15.870032, 100.992541",15.870032,100.992541,apple,Fri Oct 26 03:08:58 +0000 2018,1055657509652914176,ประเทศไทย
11,0.0,0.0,1.0,0.0,Heitkamp raises more than $12 million in first 17 days of October - The Hill https://t.co/uerRm313DL,"33.9802893, -118.4517449",33.9802893,-118.4517449,apple,Fri Oct 26 03:08:57 +0000 2018,1055657508373639169,"Marina del Rey, CA"
12,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","28.2908067, -81.3681437",28.2908067,-81.3681437,apple,Fri Oct 26 03:08:57 +0000 2018,1055657508319170560,neocity
13,0.0,0.0,1.0,0.0,RT @engadgetjp: iPhone XR発売、そしてApple渋谷開店！ https://t.co/QWTJrhbgNA,"35.7083599, 139.770988",35.7083599,139.770988,apple,Fri Oct 26 03:08:57 +0000 2018,1055657507123646464,東京都湯島
16,0.0258,0.0,0.948,0.052,"RT @Andrew_Adonis: Having backed Viktor Orban last month, Tory MEPs now abstain on sanctions against Saudi Arabia. Yesterday their leader l…","55.378051, -3.435973",55.378051,-3.435973,apple,Fri Oct 26 03:08:57 +0000 2018,1055657506767323137,United Kingdom
17,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","44.3148443, -85.60236429999999",44.3148443,-85.60236429999999,apple,Fri Oct 26 03:08:57 +0000 2018,1055657506389790720,MICHIGAN USA  
18,0.0,0.0,1.0,0.0,"RT @exploreasyraf: Bukan, dia sebenarnya macam ni, korang tak nak spend rm89 utk beli apple punya tapi korang nak beli rm20 tapi bentuk app…","3.139003, 101.686855",3.139003,101.686855,apple,Fri Oct 26 03:08:57 +0000 2018,1055657506230304768,"KUL, MY"
20,-0.296,0.128,0.872,0.0,"RT @AnittaChart: ""Jacuzzi"" acabou de ser lançado no iTunes brasileiro, anitters do iPhone comprem:
#JacuzziEnSpotify
https://t.co/Xu1t8YsZZ2","-8.8137173, -36.954107",-8.8137173,-36.954107,apple,Fri Oct 26 03:08:57 +0000 2018,1055657505706139648,"Pernambuco, Brasil"
22,-0.68,0.187,0.813,0.0,RT @Global5SOS: Here is the link to purchase the song on US iTunes! Killer Queen - Single by 5 Seconds of Summer https://t.co/IDDbdVmMVq,"43.8553804, -102.3396912",43.8553804,-102.3396912,apple,Fri Oct 26 03:08:57 +0000 2018,1055657504988786688,Badlands
23,0.0,0.0,1.0,0.0,RT @gizmodojapan: まずは3階にきてみました。ケース類や周辺機器の展示がされています。すでにToday at Appleも始まってました。上からみた螺旋階段も美しい！ https://t.co/evuHte3lmj,"36.07862790000001, 138.0803529",36.07862790000001,138.0803529,apple,Fri Oct 26 03:08:57 +0000 2018,1055657504967811072,本州
24,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"37.09024, -95.712891",37.09024,-95.712891,apple,Fri Oct 26 03:08:56 +0000 2018,1055657504749821952,United States
25,0.0,0.0,1.0,0.0,"@tos
私の:) 
#taptapfish
Download: https://t.co/WSYrvgo47M https://t.co/qncu15zCtz","34.1859563, 131.4706493",34.1859563,131.4706493,apple,Fri Oct 26 03:08:56 +0000 2018,1055657503810179073,山口県出身/関東
29,0.0,0.0,1.0,0.0,"RT @apple_cat_saku2: 水曜日お疲れ様でした
⚠️雑音入ってます‼️
庭猫ぐりちゃんのゴロン〜ゴロンでお帰り...感じかな...(^_-)-☆🎀 https://t.co/OekEiDQPtQ","35.1801883, 136.9065647",35.1801883,136.9065647,apple,Fri Oct 26 03:08:56 +0000 2018,1055657501494898689,愛知県
30,0.0,0.0,1.0,0.0,"新しいApple渋谷の螺旋階段、
とてもお写真を撮りたいですね＞＜。

「Apple 渋谷」リニューアルオープン、10月26日午前8時--気になる内部と記念Tシャツ
https://t.co/woyqsDP0tB… https://t.co/nmEDr1IPBY","35.52981980000001, 139.7024039",35.52981980000001,139.7024039,apple,Fri Oct 26 03:08:55 +0000 2018,1055657498844135424,神奈川県川崎市
32,0.0,0.0,1.0,0.0,"RT @emiko_51: cjes.tagram ins
#비타민 충전 하는 모습도 #멋짐 #비주얼장관
그의 신곡이 왔습니다 🙈 #김재중 💯
.
[MV] ▶️ https://t.co/zxKkdWVuVL
[Music] ▶️ https://t.co/vJXl…","35.6894875, 139.6917064",35.6894875,139.6917064,apple,Fri Oct 26 03:08:55 +0000 2018,1055657497728434176,Tokyo
35,-0.4215,0.167,0.833,0.0,"RT @btschartdata: iTunes UK:

#9 Waste It On Me (feat. BTS) (+4) *new peak* https://t.co/PvvrrvCELi","35.8714354, 128.601445",35.8714354,128.601445,apple,Fri Oct 26 03:08:54 +0000 2018,1055657494406557696,대한민국 대구
36,0.0,0.0,1.0,0.0,"@voice_jacker 俺が使ってる革製品のGANZOと、
iPadで電子書籍買ったのにダウンロードできんからApple storeに行きたい。","36.204824, 138.252924",36.204824,138.252924,apple,Fri Oct 26 03:08:54 +0000 2018,1055657493525753856,日本
38,0.0,0.0,1.0,0.0,"RT @jaejoongiekim: [JYJ LINE JP][1]
コンサート前にビタミン補給 🔋
愛情フィルターで見るしかないジェジュン 😻
ジェジュンを見る私達も自動的にビタミン補給 💪

ジェジュン  2nd single  『Defiance』 ✔
[MV] ▶ h…","14.058324, 108.277199",14.058324,108.277199,apple,Fri Oct 26 03:08:53 +0000 2018,1055657490971418624,Viet Nam
39,0.0,0.0,1.0,0.0,"私の:) 
#taptapfish
Download: https://t.co/flVboGDgAw https://t.co/QJQhqJpcXP","34.3965603, 132.4596225",34.3965603,132.4596225,apple,Fri Oct 26 03:08:52 +0000 2018,1055657485657227264,広島県
41,0.3818,0.0,0.854,0.146,"RT @Jeff__Benjamin: ""NAMANANA,"" the title track and lead single off @LAY_zhang_'s new album, has entered the Top 20 of U.S. @iTunes Top Son…","-0.789275, 113.921327",-0.789275,113.921327,apple,Fri Oct 26 03:08:51 +0000 2018,1055657483945922560,Indonesia
45,-0.4215,0.127,0.82,0.053,RT @katmiriamxo: Yall not seeing man’s eyes? He all levels of heart broken and he just want his cinnamon apple back https://t.co/mxguKGj61z,"38.5382322, -121.7617125",38.5382322,-121.7617125,apple,Fri Oct 26 03:08:51 +0000 2018,1055657479961423873,UC Davis
46,0.0,0.0,1.0,0.0,"RT @AppleMusic: Another🔥collab from @steveaoki x @BTS_twt. Listen to #WasteItonMe.
https://t.co/NlWZYv1ghd","36.778261, -119.4179324",36.778261,-119.4179324,apple,Fri Oct 26 03:08:50 +0000 2018,1055657479663607810,"California, USA"
