,Compound,Negative,Neutral,Positive,Tweet,coordinates,latitudes,longitudes,target,time,tweet_ID,tweet_location
2,0.2609,0.0,0.903,0.097,@MikelSevere Jason Witten might be a really nice guy but he is not a seasoned broadcaster to jump right into Monday… https://t.co/uvFau2DKCo,"41.2565369, -95.9345034",41.2565369,-95.9345034,football,Wed Oct 24 22:19:12 +0000 2018,1055222201602007041,"Omaha, NE"
3,0.5719,0.0,0.791,0.209,RT @GregTufaro: GMC football Player of  Week Andujar instrumental in Middlesex's success https://t.co/25SK1xeyog for @GoJaysAthletics,"40.0583238, -74.4056612",40.0583238,-74.4056612,football,Wed Oct 24 22:19:12 +0000 2018,1055222200075202560,"New Jersey, USA"
4,0.0,0.0,1.0,0.0,"Check out the activities at https://t.co/P6kBi3RGRy to see a range of yoga, walking football, bench to bench walks… https://t.co/TCz6taSaiS","51.5073509, -0.1277583",51.5073509,-0.1277583,football,Wed Oct 24 22:19:12 +0000 2018,1055222199961952256,London
6,0.8439,0.0,0.524,0.476,@FO_ScottKacsmar your football stats are a godsend. Well done. Keep up the good work!,"47.6587802, -117.4260465",47.6587802,-117.4260465,football,Wed Oct 24 22:19:11 +0000 2018,1055222198766456834,"Spokane, WA"
8,0.0,0.0,1.0,0.0,RT @EPLBible: Football without the fans is nothing... 🙌 https://t.co/HWP5u3nLzT,"53.193392, -2.893075",53.193392,-2.893075,football,Wed Oct 24 22:19:11 +0000 2018,1055222197650972672,Chester - Cheshire
9,0.0,0.0,1.0,0.0,"@hilderbrandb @CareyAMurdock @mike_doutey @cfitzfox @PhilInzinga It had to happen this football season, so, Phil In… https://t.co/CqaFgA10xx","35.4675602, -97.5164276",35.4675602,-97.5164276,football,Wed Oct 24 22:19:11 +0000 2018,1055222197298626567,"Oklahoma City, OK"
10,0.0,0.0,1.0,0.0,FRIDAY'S IOWA PREP FOOTBALL PLAYOFF CAPSULES https://t.co/1g8TMZ9x3n https://t.co/JeBqe0vEWW,"42.4963416, -96.40494079999999",42.4963416,-96.40494079999999,football,Wed Oct 24 22:19:11 +0000 2018,1055222195931074562,"Sioux City, Iowa"
11,-0.25,0.222,0.778,0.0,This Pierre-Emerick Aubameyang stat humiliates Alexis Sanchez https://t.co/LoCMFJDjOu,"-0.789275, 113.921327",-0.789275,113.921327,football,Wed Oct 24 22:19:10 +0000 2018,1055222193167097856,Indonesia 
12,0.0,0.0,1.0,0.0,"RT @CHSPanthersFB: End of the 1st nine weeks.  Grades are in.

43 Varsity Football Players
167 Total Classes Taken
78 As
68 Bs
20 Cs
1 D
0…","37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 22:19:10 +0000 2018,1055222193011998720,Online
13,0.0,0.0,1.0,0.0,NFL Pittsburgh Steelers Joe Greene Autographed Football https://t.co/WT1uupE58K Check it out here:,"37.09024, -95.712891",37.09024,-95.712891,football,Wed Oct 24 22:19:09 +0000 2018,1055222190499491841,United States
